Word/Phrase	Polarity Score(Normalized)	Polarity Score
جهل	0.666666667	-2
جهل	0.666666667	-2
جهنم	0.9	-3
جهنمي	0	-1
جواسيس	1	-3
جوعا	0.636363636	-2
جوهري	0.428571429	-2
جيدة	0.187311178	-1
حاجز مشبك	0	-1
حاد	0.574468085	-2
حاد	0.574468085	-2
حاد	0.574468085	-2
حادة	0.277777778	-2
حادث	0.413043478	-2
حادث	0.413043478	-2
حادثة	0.382352941	-2
حارب	0.833333333	-3
حارس	0.5	-2
حارس مرمى	0	-1
حارق	1	-3
حازق	0	-1
حازمة	0	-1
حاسد	0	-1
حاسمة	0.4	-2
حاصر	0.666666667	-2
حاصرت	0	-1
حاصرت	0	-1
حاقد	0	-1
حال	0.565217391	-2
حال	0.565217391	-2
حال دون	0	-1
حالات اصابة	0	-1
حالات وفاة	0	-1
حالة اصابة	0	-1
حالة الطوارئ	0	-1
حالة حرجة	0	-1
حالة طوارئ	0	-1
حالة وفاة	0	-1
حالت دون	0	-1
حامض	0.461538462	-2
حاول	0.601694915	-2
حاولت	0.6875	-2
حائر	0	-1
حب الشباب	0	-1
حب من طرف واحد	0	-1
حبس	0.307692308	-2
حبس	0.307692308	-2
حبس	0.307692308	-2
حبسا	0	-1
حبسه	0.428571429	-2
حبسهم	0	-1
حبط	0.428571429	-2
حبوب منع الحمل	0	-1
حتما	0.461538462	-2
حتميا	0	-1
حثالة المجتمع	0	-1
حثاله	1	-3
حثيثة	0	-1
حجب	0.833333333	-3
حجب	0.833333333	-3
حجز	0.441860465	-2
حجز	0.441860465	-2
حجزها	1	-3
حد غير عادي	0	-1
حدادي	0	-1
حدب	0	-1
حدب	0	-1
حدة التوتر	0	-1
حدثت	0.388888889	-2
حدوث	0.5	-2
حدود	0.482269504	-2
حديقة	0.262711864	-2
حذاري	1	-3
حذر	0.777777778	-3
حذر	0.777777778	-3
حذر	0.777777778	-3
حذر	0.777777778	-3
حذرت	0.666666667	-2
حذروا	1	-3
حذف	0.697674419	-2
حذف	0.697674419	-2
حر شديد	0	-1
حرارة الجو	0	-1
حراسه	0	-1
حرام	0.855172414	-3
حرام عليك	0	-1
حرام عليكم	0	-1
حرايق الغابات	0	-1
حرايق غابات	0	-1
حرب	0.477987421	-2
حرب	0.477987421	-2
حرب اهلية	0	-1
حرباً	0	-1
حربي	0.555555556	-2
حرج	0.577777778	-2
حرج	0.577777778	-2
حرجة	0.333333333	-2
حررت	0.666666667	-2
حرض	0.666666667	-2
حرف	0.49122807	-2
حرف	0.49122807	-2
حرق	0.757575758	-3
حرق	0.757575758	-3
حرق	0.757575758	-3
حرقة	0.818181818	-3
حرقها	0	-1
حركة كفاية	0	-1
حرم	0.53968254	-2
حرم	0.53968254	-2
حرمان	0.625	-2
حرمان	0.625	-2
حرمانا	0	-1
حرمت	0.904761905	-3
حرمت	0.904761905	-3
حروب	0.357142857	-2
حروبا	0	-1
حروق	0.875	-3
حريق	0.5	-2
حريق شب	0	-1
حريق غابات	0	-1
حريق هايل	0	-1
حزام ناسف	0	-1
حزانى	0	-1
حزر	1	-3
حزر	1	-3
حزن	0.315789474	-2
حزن	0.315789474	-2
حزن	0.315789474	-2
حزن على	0	-1
حزين	0.526315789	-2
حساب خاطئ	0	-1
حساسي	0.05	-1
حساسية	0.173913043	-1
حسبنا الله	0	-1
حسبنا الله ونعم الوكيل	0	-1
حسبي الله	0	-1
حسبي الله ونعم الوكيل	0	-1
حسد	0.4	-2
حسدا	0	-1
حسره	0	-1
حسما	0	-1
حسود	0	-1
حشد	0.777777778	-3
حشد	0.777777778	-3
حشر	0.857142857	-3
حشر	0.857142857	-3
حشرجة الموت	0	-1
حشية	0.363636364	-2
حصار	0.75	-3
حصار	0.75	-3
حصارها	0	-1
حصارها	0	-1
حصارهم	0	-1
حصانة	1	-3
حصر	0.157894737	-1
حصر	0.157894737	-1
حط من قدر	0	-1
حطام	0	-1
حطم	0.2	-1
حظر	0.454545455	-2
حظر	0.454545455	-2
حظرت	0	-1
حظرتها	0	-1
حظره	0	-1
حفيظة	1	-3
حفيظة	1	-3
حق غير شرعي	0	-1
حقد	0.636363636	-2
حقد	0.636363636	-2
حقد	0.636363636	-2
حقر	1	-3
حقق	0.610169492	-2
حققت	0.545454545	-2
حقود	0	-1
حقود	0	-1
حقودي	0	-1
حقير	1	-3
حكة	0.527777778	-2
حكم بالسجن لمدة	0	-1
حكم غير عادل	0	-1
حكم مسبقا	0	-1
حكما بالسجن لمدة	0	-1
حكمه	0.285714286	-2
حل الدولتين	0	-1
حل عادل	0	-1
حلب الشرقية	0	-1
حلت	0.272727273	-2
حليف	0.5	-2
حليفا	0	-1
حماقات	0	-1
حماقة	0	-1
حماقتك	0	-1
حماقه	0	-1
حمام الدم	0	-1
حمرين	0	-1
حمق	0.666666667	-2
حمق	0.666666667	-2
حمقاء	0	-1
حملة اعتقالات	0	-1
حملة الاعتقالات	0	-1
حملة التحريض	0	-1
حملة دهم	0	-1
حملق بسخط	0	-1
حموضة	1	-3
حمى	0.6	-2
حمى	0.6	-2
حمى الضنك	0	-1
حمى الضنك	0	-1
حنث	0	-1
حنث	0	-1
حنق	0.714285714	-2
حنق	0.714285714	-2
حوادث	0.642857143	-2
حوادث الطرق	0	-1
حوار للاجابة	0	-1
حوصرت	0	-1
حيازة	1	-3
حيثياته	0	-1
حيد	0.393442623	-2
حير	0.157894737	-1
حيرة	0.158415842	-1
حيرت	1	-3
حيل	0.621468927	-2
حيلة	0.6	-2
حيوان	0.354545455	-2
خاب	0.727272727	-2
خاتل	0	-1
خاتل	0	-1
خادش للحياء	0	-1
خادع	0.6	-2
خادع	0.6	-2
خادم	0.434782609	-2
خاسر	0.75	-3
خاشن	0	-1
خاصم	0	-1
خاضع	0.5	-2
خاضع	0.5	-2
خاطف	0	-1
خاطية	0.181818182	-1
خاطئ	0.75	-3
خاطئة	1	-3
خاف	0.391891892	-2
خافت	0.071428571	-1
خافت	0.071428571	-1
خافوا الله 	0	-1
خالف	0.761904762	-3
خالفت	1	-3
خالفت	1	-3
خالفتوا	0	-1
خاليا	0.5	-2
خالية	0.333333333	-2
خان	0.466666667	-2
خانع	0.333333333	-2
خانق	0.555555556	-2
خانقا	0	-1
خانقة	1	-3
خايف	0.565217391	-2
خايف	0.565217391	-2
خائب	0	-1
خائف	0	-1
خائفة	0	-1
خائن	0	-1
خبث	0.6	-2
خبث	0.6	-2
خبط	0.695652174	-2
خبل	0.75	-3
خبل	0.75	-3
خبيث	0.5	-2
ختل	1	-3
ختل	1	-3
خجل	0.444444444	-2
خجل	0.444444444	-2
خجلان	1	-3
خجول	0	-1
خداع	0.75	-3
خداع	0.75	-3
خدر	0	-1
خدر	0	-1
خدش	0.5	-2
خدش	0.5	-2
خدع	0.227272727	-1
خدع	0.227272727	-1
خدعة	0.285714286	-2
خدمة سيئة	0	-1
خذل	0.6	-2
خراب	0.555555556	-2
خراف	0.230769231	-1
خرافة	0.024390244	-1
خرافه	0	-1
خرافي	0.378787879	-2
خرب	0.821428571	-3
خرب	0.821428571	-3
خرج على	0	-1
خردة	0	-1
خرص	1	-3
خرع	0	-1
خرف	0.285714286	-2
خرف	0.285714286	-2
خرق	1	-3
خرق	1	-3
خرق القانون	0	-1
خرق الهدنة	0	-1
خرقا	0	-1
خرقا	0	-1
خرقا واضحا	0	-1
خرقت	0	-1
خروجه	0.533333333	-2
خروجها	0	-1
خروف	0.611111111	-2
خروق	0	-1
خروقات	0	-1
خروقات	0	-1
خزان	0.4	-2
خزن	0.45	-2
خزي	0.929411765	-3
خزي	0.929411765	-3
خس	1	-3
خسارة	0.808510638	-3
خسارة	0.808510638	-3
خسارته	0.666666667	-2
خسارته	0.666666667	-2
خساره	0.625	-2
خساسه	0	-1
خسائر	0	-1
خسائر جسيمة	0	-1
خسائر كبيرة	0	-1
خسة	0.333333333	-2
خسر	0.636363636	-2
خسر	0.636363636	-2
خسرت	0.7	-2
خسرت	0.7	-2
خسرت امام	0	-1
خسف	0	-1
خسف	0	-1
خسه	0	-1
خسوفه	0	-1
خسيس	0.714285714	-2
خسئت	0	-1
خسئتم	0	-1
خشن	0.8	-3
خشن	0.8	-3
خشى	0.5	-2
خصم	0.6125	-2
خصومهم	1	-3
خصى	0.4	-2
خضع	0.5	-2
خضع	0.5	-2
خضم	0.2	-1
خضم	0.2	-1
خضوع	0.285714286	-2
خطء	0	-1
خطا	0.627906977	-2
خطا	0.627906977	-2
خطا فادح	0	-1
خطاء	0.690909091	-2
خطبة لاذعة	0	-1
خطر	0.395973154	-2
خطر	0.395973154	-2
خطر	0.395973154	-2
خطر الاصابة	0	-1
خطر الاصابة بامراض القلب	0	-1
خطر الاصابة بسرطان	0	-1
خطر الوفاة	0	-1
خطرا	1	-3
خطرا	1	-3
خطرة	0.714285714	-2
خطرة	0.714285714	-2
خطف	0.275862069	-2
خطف	0.275862069	-2
خطف	0.275862069	-2
خطل	0	-1
خطوات كبيره للوراء	0	-1
خطورة	0.666666667	-2
خطورة	0.666666667	-2
خطورة الاصابة	0	-1
خطوره	0.5	-2
خطير	0.037037037	-1
خطير للغاية	0	-1
خطيرا	0	-1
خطيرا	0	-1
خطيرة	0.045454545	-1
خطيرة	0.045454545	-1
خطيرة جدا	0	-1
خطيئة	0	-1
خطيئه	0	-1
خطئ	1	-3
خفاش	0	-1
خفض	0.304347826	-2
خفض	0.304347826	-2
خفض قيمة اليوان	0	-1
خفض معدلات	0	-1
خفي	0.241877256	-1
خفي	0.241877256	-1
خلاعة	0	-1
خلاعي	0	-1
خلاف	0.509803922	-2
خلاف	0.509803922	-2
خلاف	0.509803922	-2
خلافات	0.25	-2
خلافات	0.25	-2
خلافي	0	-1
خلايا الدم الحمراء	0	-1
خلب	1	-3
خلخلة	0	-1
خلسة	0	-1
خلع	0.366666667	-2
خلع	0.366666667	-2
خلفت	0.75	-3
خلفية	0.403508772	-2
خلق	0.35971223	-2
خلل	0.692307692	-2
خلل	0.692307692	-2
خللا	0	-1
خليع	1	-3
خمر	0.444444444	-2
خمر	0.444444444	-2
خمول	0	-1
خنازير	0.166666667	-1
خنثى	0	-1
خنزير	1	-3
خنع	0	-1
خنق	0.75	-3
خنوع	1	-3
خواء	0	-1
خوارج	0	-1
خور	0.315789474	-2
خور	0.315789474	-2
خوف	0.379310345	-2
خوف	0.379310345	-2
خوف	0.379310345	-2
خولان	0	-1
خون	0.5625	-2
خونة	0.733333333	-2
خيال	0.183673469	-1
خيالي	0.240384615	-1
خيانة	0.513513514	-2
خيانة	0.513513514	-2
خيانه	0.5	-2
خياني	0	-1
خيب	0.909090909	-3
خيبات الامل	0	-1
خيبة	0.941176471	-3
خيبة الامل	0	-1
خيبة الامل	0	-1
خيبة امل	0	-1
خيبة امل	0	-1
خيبه امل	0	-1
خيمت	0	-1
داء	0.385840708	-2
داء السكري	0	-1
داحس	0	-1
داريا	0	-1
داع	0.48951049	-2
داعر	0	-1
داعش	1	-3
داعشي	0	-1
دافعت	0	-1
داكن	0.833333333	-3
دالس	0	-1
دامية	0	-1
دانت	1	-3
داهمت	0	-1
داهن	0	-1
داهيه	0.5	-2
دائخ	0	-1
دبح	1	-3
دبحتن	0	-1
دبر	0.833333333	-3
دبر	0.833333333	-3
دبرت	0	-1
دجال	1	-3
دجل	1	-3
دجل	1	-3
دحر	0.333333333	-2
دحر	0.333333333	-2
دحرها	0	-1
دحض	1	-3
دحض	1	-3
دخان	0.585365854	-2
دخان كثيف	0	-1
دخلت	0.487068966	-2
دخول	0.315642458	-2
دخيلة	0.5	-2
دراماتيكي	0	-1
دربت	0	-1
درجة حرارة الجسم	0	-1
درجت	0.5	-2
درن	0.25	-2
درن	0.25	-2
دس	0	-1
دعارة	1	-3
دعاره	0	-1
دعاوي	0	-1
دعاية	0.575757576	-2
دعت	0	-1
دعمت	1	-3
دعوة للمحكمة	0	-1
دعوى	0.666666667	-2
دعوى قضائية ضد	0	-1
دفاعي	0	-1
دفع مبالغ	0	-1
دفنت	1	-3
دفنت	1	-3
دفنها	1	-3
دك	1	-3
دك	1	-3
دكتاتور	0.8	-3
دكتاتوري	0.5	-2
دلس	0.526315789	-2
دلل	0.375	-2
دمار	0.444444444	-2
دمار	0.444444444	-2
دمارا	0	-1
دمائه	0	-1
دمر	0.735294118	-2
دمرت	0.666666667	-2
دمرت	0.666666667	-2
دمرتم	0	-1
دمع	0.125	-1
دمعا	0	-1
دمكم	0	-1
دموع	0.375	-2
دموع	0.375	-2
دموع تماسيح 	0	-1
دموعه	0.333333333	-2
دموي	0.5	-2
دمية	0.357142857	-2
دناءه	0	-1
دنس	0	-1
دنس	0	-1
دنستم	0	-1
دنو	0	-1
دنو	0	-1
دني	0.556291391	-2
دنيء	1	-3
دنيوي	1	-3
دنيئة	0	-1
دهاء	0.285714286	-2
دهس	0.666666667	-2
دهسه	1	-3
دهمت	0	-1
دهني	0.333333333	-2
دهى	1	-3
دوار	0.435114504	-2
دوامة العنف	0	-1
دوخ	0.75	-3
دودة	0.547169811	-2
دون المستوى	0	-1
دون ان يلاحظها احد	0	-1
دون ترخيص	0	-1
دون جدوى	0	-1
دون جدوى	0	-1
دون موافقة	0	-1
دون هوادة	0	-1
دياث	0	-1
ديدان	1	-3
ديكتاتور	0.705882353	-2
ديكتاتوري	0.5	-2
ديناصور	0	-1
ديون	0.7	-2
ديونه	0	-1
ديونها	0	-1
ديونها	0	-1
ذاتي التدمير	0	-1
ذاهل	0	-1
ذباب	1	-3
ذبح	0.307692308	-2
ذبح	0.307692308	-2
ذبذب	0	-1
ذبل	0	-1
ذبول	0	-1
ذرب	0	-1
ذرب	0	-1
ذريعا	0.5	-2
ذعر	1	-3
ذعر	1	-3
ذعر	1	-3
ذل	0	-1
ذل	0	-1
ذليل	0	-1
ذم	0.5	-2
ذم	0.5	-2
ذميم	0	-1
ذنب	0.522727273	-2
ذهبت	0.5	-2
ذهبوا	0.111111111	-1
ذهل	0	-1
ذهول	0.5	-2
ذو وجهين	0	-1
ذئب	0	-1
راءى	1	-3
راح	0.333855799	-2
رادع	0.333333333	-2
رادعة	0.5	-2
رافض	0.538461538	-2
راكد	0	-1
راهنوا	0	-1
راود	0	-1
راوغ	0	-1
راوغ	0	-1
رايه	0.339285714	-2
رائحة	0.164383562	-1
رائحة نتنة	0	-1
رباح	0.5	-2
ربط	0.370967742	-2
ربط	0.370967742	-2
ربنا يهدي	0	-1
ربيل	0	-1
رتابة	0.5	-2
رتيب	0.183333333	-1
رث	0	-1
رث	0	-1
رثاء	0.5	-2
رثى	0.888888889	-3
رثى له	0	-1
رجح	0.571428571	-2
رجس	0.727272727	-2
رجس	0.727272727	-2
رجعي	0.777777778	-3
رجفة	0	-1
رجل عصابة	0	-1
رجل غريب	0	-1
رجم	0.375	-2
رجم	0.375	-2
رجم	0.375	-2
رجيم	0	-1
رحبت	0	-1
رحل	0.533834586	-2
رحل	0.533834586	-2
رحيله	0.5	-2
رخاوه	0	-1
رخص الثمن	0	-1
رخوي	0	-1
رخيص	0.311053985	-2
رد الفعل	0	-1
رداع	1	-3
ردع	0.75	-3
ردع	0.75	-3
ردع	0.75	-3
ردود الفعل	0	-1
رديء	0.888888889	-3
ردئ	1	-3
رذل	1	-3
رذل	1	-3
رذيل	1	-3
رذيلة	1	-3
رذيله	1	-3
رزين	0	-1
رسوم	0.217391304	-1
رشاوى	0	-1
رشاوى	0	-1
رشاوي	0	-1
رشاوي	0	-1
رشوة	0	-1
رشوة	0	-1
رشوه	0	-1
رصاص	0.884615385	-3
رصاصات	1	-3
رصاصات	1	-3
رصاصه	0	-1
رضخ	0.333333333	-2
رضوض	0	-1
رطانة	0	-1
رعابة	0	-1
رعاع	0	-1
رعب	0.507246377	-2
رعب	0.507246377	-2
رعبا	0.8	-3
رعديد	1	-3
رعشة	0	-1
رغا	0.333333333	-2
رغم	0.459322034	-2
رغم	0.459322034	-2
رفات	0.717948718	-2
رفض	0.690789474	-2
رفض	0.690789474	-2
رفض بازدراء	0	-1
رفضت	0.65	-2
رفضت	0.65	-2
رفضته	0	-1
رفضه	0.5	-2
رفضوا	0.888888889	-3
رفع الحصار	0	-1
رفع الحظر الاقتصادي	0	-1
رقص	0.553846154	-2
ركد	0	-1
ركزت	0.5	-2
ركع	1	-3
ركود	0	-1
ركيك	1	-3
رمى بالحجارة	0	-1
رهاب	0.673076923	-2
رهن الاحتجاز	0	-1
رهيبة	0.131578947	-1
رهينة	0.125	-1
رهينه	0	-1
رواسب	0	-1
روث	0	-1
روع	0.065462754	-1
روع	0.065462754	-1
رياء	0.851851852	-3
ريب	0.428571429	-2
رئيس صوري	0	-1
زاحف	0	-1
زاحم	0.666666667	-2
زادت	0.833333333	-3
زان	0.368421053	-2
زان	0.368421053	-2
زاني	1	-3
زانية	0.375	-2
زايغ	0	-1
زايفة	0	-1
زائد	0.428571429	-2
زائدة	1	-3
زائف	0	-1
زائل	0	-1
زبانيه	0	-1
زباين	0.424568966	-2
زحام	0.083333333	-1
زحف	0.75	-3
زحمة	0.259541985	-2
زخمها	0	-1
زعج	0.653333333	-2
زعج	0.653333333	-2
زعزع	0.333333333	-2
زعزعة	0.333333333	-2
زعزعة استقرار	0	-1
زعزعة استقرار	0	-1
زعزعة الاستقرار	0	-1
زعزعة الامن	0	-1
زعق	1	-3
زعم	0.9	-3
زعم	0.9	-3
زعم	0.9	-3
زلازل	1	-3
زلازل	1	-3
زلزال	0	-1
زلزال بقوة	0	-1
زلزال قوي	0	-1
زلزال قوي	0	-1
زلل	0	-1
زله	0.647058824	-2
زمجر	0	-1
زمرة	0	-1
زنا	0.566666667	-2
زنازين	0	-1
زنخ	1	-3
زندقة	0	-1
زنديق	0	-1
زنزانة	0.666666667	-2
زنى	1	-3
زنى	1	-3
زنيم	0	-1
زهيد	0	-1
زهيدة	0	-1
زهيدة	0	-1
زوال	0.333333333	-2
زوبعة	0	-1
زور	0.248275862	-1
زور	0.248275862	-1
زورا	0	-1
زيادة	0.515384615	-2
زيادة الوزن	0	-1
زيف	0.533333333	-2
زيف	0.533333333	-2
زيكا	1	-3
ساء	0.27672956	-2
ساءت	1	-3
سابقة خطيرة	0	-1
ساحق	0	-1
ساخر	0.578947368	-2
ساخرا	1	-3
ساخرة	0.666666667	-2
ساخط	0	-1
ساخط	0	-1
ساخنا	0	-1
سادت	1	-3
ساذج	0.833333333	-3
ساذجا	1	-3
سارعت	0	-1
سارعت	0	-1
سارق	0.714285714	-2
ساعدت	0.222222222	-1
ساغي	0	-1
سافر	0.320754717	-2
سافر	0.320754717	-2
سافضح	0	-1
سافك	0	-1
سافل	1	-3
ساقط	0.416666667	-2
ساقطا	0	-1
ساقطة	1	-3
ساقه اليمنى	0	-1
ساكت	0.875	-3
ساكن	0.357142857	-2
ساكن	0.357142857	-2
سال لعابه	0	-1
سام	0.282157676	-2
سام	0.282157676	-2
سامة	0.277777778	-2
ساوم	0	-1
سب	0.333333333	-2
سب	0.333333333	-2
سباب	0.454545455	-2
سبات	0.115702479	-1
سبب	0.587078652	-2
سبب الوفاة	0	-1
سبه	0.250798722	-2
سبها	0.454545455	-2
سبهم	0.166666667	-1
سبى	0.7	-2
سبي	0.562162162	-2
ستار	0.292682927	-2
ستبعده	0	-1
ستتخلى	0	-1
ستتلقى	0	-1
ستثير	0	-1
ستحتل	0	-1
ستخسر	0.333333333	-2
ستدافع	0	-1
ستزداد	0	-1
ستسرع	0	-1
ستسقط	1	-3
ستضطر	0.4	-2
ستضيف	0.75	-3
ستعزله	0	-1
ستفتضح	0	-1
ستفقد	0	-1
ستقوم	0	-1
ستموت	0	-1
ستنتظر	0	-1
ستنتهي	0.25	-2
سجن	0.488095238	-2
سجن	0.488095238	-2
سجن	0.488095238	-2
سجن	0.488095238	-2
سجناء	0	-1
سجنه	0	-1
سجنوا	0	-1
سجون	0.52173913	-2
سجون	0.52173913	-2
سجي	0.1	-1
سجين	0.227272727	-1
سجينا	0	-1
سحاق	0.6	-2
سحب	0.614583333	-2
سحب	0.614583333	-2
سحب	0.614583333	-2
سحر	0.196428571	-1
سحر	0.196428571	-1
سحق	0.666666667	-2
سحق	0.666666667	-2
سحقت	0	-1
سحيق	0	-1
سخافة	1	-3
سخافه	1	-3
سخر	0.6	-2
سخر	0.6	-2
سخر	0.6	-2
سخرت	0	-1
سخرية	0.533333333	-2
سخرية	0.533333333	-2
سخريتك	0	-1
سخريه	1	-3
سخط	1	-3
سخط	1	-3
سخطا	0	-1
سخطهم	0	-1
سخف	0.833333333	-3
سخن	0.619047619	-2
سخن	0.619047619	-2
سخونة	0.8	-3
سخونة	0.8	-3
سخيف	0.787234043	-3
سخيفة	0.785714286	-3
سذاجة	0.666666667	-2
سذاجه	0.666666667	-2
سذج	1	-3
سر	0.388888889	-2
سر	0.388888889	-2
سراب	0	-1
سرطان	0	-1
سرطان البروستات	0	-1
سرطان الثدي	0	-1
سرطان القولون	0	-1
سرطان القولون والمستقيم	0	-1
سرطانات	0	-1
سرطاني	0	-1
سرق	0.75	-3
سرقات	0	-1
سرقة	0.592592593	-2
سرقة	0.592592593	-2
سرقة	0.592592593	-2
سرقت	0.875	-3
سرقه	0.833333333	-3
سرقوا	1	-3
سريع الغضب	0	-1
سطحي	0.714285714	-2
سطحية	0.541666667	-2
سطو	0.125	-1
سطوه	0	-1
سعال	0	-1
سعت	0.333333333	-2
سعر الصرف	0	-1
سعر الفايدة	0	-1
سعر صرف اليوان	0	-1
سعر مجنون	0	-1
سعر مرتفع	0	-1
سفاح	1	-3
سفاح 	1	-3
سفاحا	0	-1
سفاسف	0	-1
سفاف	1	-3
سفاقه	0	-1
سفاك	0	-1
سفاهه	0	-1
سفك	0.75	-3
سفك	0.75	-3
سفك الدماء	0	-1
سفل	0.407407407	-2
سفه	0.666666667	-2
سفه	0.666666667	-2
سفه رايا	0	-1
سفهاء	0	-1
سفيه	1	-3
سقط	0.765625	-3
سقط	0.765625	-3
سقط	0.765625	-3
سقطت	0.846153846	-3
سقطت	0.846153846	-3
سقطوا	0.5	-2
سقم	0	-1
سقم	0	-1
سقوط	0.441860465	-2
سقوط	0.441860465	-2
سقوط الطايرة	0	-1
سقوط الطايرة الروسية	0	-1
سقوط قذيفة هاون	0	-1
سقوط نظام	0	-1
سقوطك	0	-1
سقوطه	0.571428571	-2
سقوطه	0.571428571	-2
سقوطها	1	-3
سقوطها	1	-3
سقيم	1	-3
سكت	0.714285714	-2
سكر الدم	0	-1
سكران	1	-3
سكير	0.8	-3
سكين	0.714285714	-2
سل	0	-1
سلا	0.403755869	-2
سلب	0.260869565	-2
سلب	0.260869565	-2
سلبي	0.230337079	-1
سلبيات	0.206060606	-1
سلبيات	0.206060606	-1
سلبية	0.4375	-2
سلبيتهم	0	-1
سلحفاة	1	-3
سلسلة اعتداءات	0	-1
سلط	0.199376947	-1
سلطاء	0	-1
سلطانيه	0	-1
سلفية	1	-3
سلق	0.75	-3
سلقها	0	-1
سلوك شرير	0	-1
سلوك شيطانى	0	-1
سليط	0.5	-2
سليط اللسان	0	-1
سم	0.333333333	-2
سمتها	0	-1
سمج	1	-3
سمج	1	-3
سمل	1	-3
سمل	1	-3
سمم	0.863636364	-3
سمومك	0	-1
سمين	0.154929577	-1
سنتيمتر	0	-1
سنتيمترا	0	-1
سنتيمترات	0	-1
سنحاسب	0	-1
سنحت	0.166666667	-1
سهل	0.17251462	-1
سهلا	0.642857143	-2
سهلة	0.113043478	-1
سهلت	0	-1
سوء	0.888111888	-3
سوء استخدام	0	-1
سوء الادارة	0	-1
سوء الاداره	0	-1
سوء التصرف	0	-1
سوء التغذية	0	-1
سوء الحظ	0	-1
سوء السلوك	0	-1
سوء السمعة	0	-1
سوء الفهم	0	-1
سوء المحيا	0	-1
سوء المزاج	0	-1
سوء المعاملة	0	-1
سوء المعاملة	0	-1
سوء تصميم	0	-1
سوء تفاهم	0	-1
سوء رعاية	0	-1
سوء سلوك	0	-1
سوء فهم	0	-1
سوء مصنفة	0	-1
سوءا	1	-3
سواد	0.6	-2
سوط	0.333333333	-2
سول	0.346153846	-2
سيء	0.895522388	-3
سيء	0.895522388	-3
سيء السمعة	0	-1
سيء السمعه	0	-1
سيارة	0.396396396	-2
سيارة مفخخة	0	-1
سياسيين	0.75	-3
سيبتعد	0	-1
سيبعد	0	-1
سيتسبب	0	-1
سيثمر	0	-1
سيحارب	0	-1
سيخفف	0	-1
سيساعد	1	-3
سيسقط	1	-3
سيضر	0	-1
سيطالب	0	-1
سيطرة	0.454545455	-2
سيطرة	0.454545455	-2
سيطرتها	0	-1
سيعاني	0	-1
سيعرقل	0	-1
سيعزز	0	-1
سيغيب	0	-1
سيفتقد	0	-1
سيقمع	0	-1
سيكون بامكان	0	-1
سيكون بوسع	0	-1
سيل	0.393617021	-2
سيل	0.393617021	-2
سيلعن	0	-1
سيمنع	0	-1
سيهبط	0	-1
سيهزم	0	-1
سيي	0.895985401	-3
سيي	0.895985401	-3
سيي الخلق	0	-1
سييا	0.6	-2
سيية	0.866666667	-3
سيئ	0.918772563	-3
سيئ السمعة	0	-1
سيئا	1	-3
سيئة	0.913333333	-3
سيئه	0.930555556	-3
سئم	0	-1
شاحب	1	-3
شاذ	0.285714286	-2
شاذة	0.5	-2
شارد	0.5	-2
شارد الذهن	0	-1
شارس	0	-1
شاطح	0	-1
شاع	0.176470588	-1
شاق	0.106382979	-1
شاق	0.106382979	-1
شاقة	0.333333333	-2
شاقة	0.333333333	-2
شاك	0.133333333	-1
شايب	0.5	-2
شائبة	0	-1
شائك	0	-1
شائكا	0	-1
شائن	0	-1
شب حريق	0	-1
شبح	0.4	-2
شبح	0.4	-2
شبق	1	-3
شبق	1	-3
شبه كامل	0	-1
شبه متخلف	0	-1
شبه يومي	0	-1
شبهات	1	-3
شتت	0.454545455	-2
شتم	0.692307692	-2
شتيمة	1	-3
شجار	0.162162162	-1
شجار	0.162162162	-1
شجار عنيف	0	-1
شجاع	0.333333333	-2
شجب	0	-1
شجب	0	-1
شجبت	0	-1
شجع	0.35	-2
شجن	0.2	-1
شجن	0.2	-1
شجو	0	-1
شح	0	-1
شحاذ	0	-1
شحط	0	-1
شحيح	0	-1
شحيحة	1	-3
شحيم	0	-1
شخص جبان	0	-1
شخص ساذج	0	-1
شخص متهور	0	-1
شخص منبوذ	0	-1
شد	0.25	-2
شد	0.25	-2
شدة	0.220779221	-1
شدد	0.4	-2
شديد	0.447826087	-2
شديد الحساسية	0	-1
شديد اللهجة	0	-1
شديدة	0.281690141	-2
شذوذ	0.214285714	-1
شر	0.4	-2
شر البليه ما يضحك	0	-1
شراسة	0.5	-2
شرب القهوة	0	-1
شرد	0.75	-3
شرد	0.75	-3
شردوا	0	-1
شرس	0.285714286	-2
شرس	0.285714286	-2
شرسة	0.666666667	-2
شرق حلب	0	-1
شرك	0.485596708	-2
شرور	0.333333333	-2
شرير	0.852941176	-3
شريرة	0.705882353	-2
شسع	0	-1
شطب	0.928571429	-3
شطب	0.928571429	-3
شطب	0.928571429	-3
شطر	1	-3
شطر	1	-3
شطه	0.04	-1
شعر	0.251054852	-2
شعوذه	0	-1
شغل البال	0	-1
شفقة	0.444444444	-2
شفقه	0	-1
شق	0.333333333	-2
شق	0.333333333	-2
شقا	0.714285714	-2
شقاء	0.5	-2
شقاق	0	-1
شقت	0.3	-2
شقوق	0	-1
شقي	0.365853659	-2
شقي	0.365853659	-2
شك	0.206896552	-1
شك	0.206896552	-1
شك	0.206896552	-1
شكا	0.684210526	-2
شكاك	0	-1
شكاوى	0.666666667	-2
شكاوى	0.666666667	-2
شكاوي	0.684210526	-2
شكاوي	0.684210526	-2
شكس	0.25	-2
شكس	0.25	-2
شكك	0.5	-2
شكوك	0.260869565	-2
شكوك	0.260869565	-2
شكوكا	0	-1
